From Date,To Date,Ozone,CO,SO2,NO2,PM10,PM2.5,State,City,Station
05-08-2022 00:00,06-08-2022 00:00,20.03,0.37,8.7,59.94,54.67,45.55,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
06-08-2022 00:00,07-08-2022 00:00,19.95,0.49,8.98,16.46,75.4,54.23,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
07-08-2022 00:00,08-08-2022 00:00,19.97,0.39,8.51,13.19,57.54,45.1,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
08-08-2022 00:00,09-08-2022 00:00,14.17,0.44,8.46,6.54,59.37,36.61,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
09-08-2022 00:00,10-08-2022 00:00,5.74,0.48,9.18,5.27,91.51,56.29,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
10-08-2022 00:00,11-08-2022 00:00,15.49,0.38,6.28,7.17,70.38,20.31,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
11-08-2022 00:00,12-08-2022 00:00,17.57,0.35,2.6,10.52,59.7,22.61,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
12-08-2022 00:00,13-08-2022 00:00,19.11,0.28,1.27,8.27,69.33,19.65,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
13-08-2022 00:00,14-08-2022 00:00,19.02,0.27,1.47,7.71,57.53,26.02,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
14-08-2022 00:00,15-08-2022 00:00,19.71,0.29,7.39,6.14,53.75,34.42,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
15-08-2022 00:00,16-08-2022 00:00,18.88,0.32,1.74,6.8,58.22,29.81,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
16-08-2022 00:00,17-08-2022 00:00,18.88,0.22,8.31,5.65,61.39,25.92,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
17-08-2022 00:00,18-08-2022 00:00,12.88,0.22,5.12,11.72,41.62,19.7,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
18-08-2022 00:00,19-08-2022 00:00,4.56,0.23,1.81,8.77,53.61,27.68,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
19-08-2022 00:00,20-08-2022 00:00,5.07,0.25,3.03,6.9,64.42,24.74,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
20-08-2022 00:00,21-08-2022 00:00,5.07,0.36,2.81,4.7,72.4,33.51,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
21-08-2022 00:00,22-08-2022 00:00,4.77,0.26,2.63,2.2,86.69,59.6,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
22-08-2022 00:00,23-08-2022 00:00,4.93,0.03,0.78,1.19,102.06,20.38,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
23-08-2022 00:00,24-08-2022 00:00,6.64,0.29,2.94,3.34,82.05,46.2,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
24-08-2022 00:00,25-08-2022 00:00,6.59,0.38,5.39,1.99,58.15,39.1,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
25-08-2022 00:00,26-08-2022 00:00,6.94,0.43,4.18,2.06,72.82,46.35,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
26-08-2022 00:00,27-08-2022 00:00,6.79,0.29,9.16,1.15,104.3,50.78,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
27-08-2022 00:00,28-08-2022 00:00,0.56,0.29,5.93,1.23,94.77,46.0,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
28-08-2022 00:00,29-08-2022 00:00,0.91,0.26,7.14,1.98,116.55,37.31,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
29-08-2022 00:00,30-08-2022 00:00,0.59,0.27,0.87,1.79,136.61,56.37,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
30-08-2022 00:00,31-08-2022 00:00,0.98,0.48,17.85,0.95,116.6,56.65,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
31-08-2022 00:00,01-09-2022 00:00,7.66,0.56,4.33,0.72,111.78,52.4,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
01-09-2022 00:00,02-09-2022 00:00,12.95,0.55,4.26,1.18,103.57,62.77,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
02-09-2022 00:00,03-09-2022 00:00,13.43,0.54,7.22,1.02,96.67,54.27,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
03-09-2022 00:00,04-09-2022 00:00,13.44,0.45,12.16,1.12,81.76,46.08,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
04-09-2022 00:00,05-09-2022 00:00,13.49,0.42,6.21,0.76,66.6,42.02,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
05-09-2022 00:00,06-09-2022 00:00,13.4,0.43,6.38,0.61,80.05,42.26,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
06-09-2022 00:00,07-09-2022 00:00,13.36,0.56,7.64,0.59,107.81,51.02,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
07-09-2022 00:00,08-09-2022 00:00,13.49,0.7,6.31,0.6,139.52,58.38,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
08-09-2022 00:00,09-09-2022 00:00,13.45,0.91,5.72,0.66,174.83,81.91,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
09-09-2022 00:00,10-09-2022 00:00,13.6,0.63,4.99,0.65,123.19,72.62,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
10-09-2022 00:00,11-09-2022 00:00,13.4,0.58,4.97,0.41,87.65,60.83,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
11-09-2022 00:00,12-09-2022 00:00,13.41,0.54,13.4,0.94,84.38,64.86,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
12-09-2022 00:00,13-09-2022 00:00,13.37,0.53,9.06,0.83,82.79,62.93,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
13-09-2022 00:00,14-09-2022 00:00,13.44,0.48,4.32,6.59,78.27,59.49,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
14-09-2022 00:00,15-09-2022 00:00,15.31,0.52,8.24,8.04,55.55,36.84,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
15-09-2022 00:00,16-09-2022 00:00,14.28,0.51,6.67,7.87,54.96,37.13,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
16-09-2022 00:00,17-09-2022 00:00,14.19,0.48,4.84,6.3,44.41,26.25,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
17-09-2022 00:00,18-09-2022 00:00,14.53,0.56,5.18,9.0,71.17,49.75,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
18-09-2022 00:00,19-09-2022 00:00,14.64,0.56,6.27,9.03,101.63,55.67,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
19-09-2022 00:00,20-09-2022 00:00,15.13,0.73,6.59,8.49,149.59,79.65,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
20-09-2022 00:00,21-09-2022 00:00,14.44,0.73,17.86,5.18,92.13,43.41,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
21-09-2022 00:00,22-09-2022 00:00,14.06,0.74,6.25,6.2,84.94,32.59,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
22-09-2022 00:00,23-09-2022 00:00,14.1,0.6,6.0,5.16,49.96,24.81,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
23-09-2022 00:00,24-09-2022 00:00,19.61,1.1,1.09,11.11,32.42,3.34,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
24-09-2022 00:00,25-09-2022 00:00,14.37,0.43,6.44,5.21,35.44,4.93,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
25-09-2022 00:00,26-09-2022 00:00,14.78,0.5,5.68,5.1,57.86,14.33,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
26-09-2022 00:00,27-09-2022 00:00,14.86,0.84,14.78,5.65,118.92,51.19,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
27-09-2022 00:00,28-09-2022 00:00,14.68,0.6,6.88,5.28,72.94,36.45,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
28-09-2022 00:00,29-09-2022 00:00,14.73,0.56,6.89,5.1,92.91,46.69,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
29-09-2022 00:00,30-09-2022 00:00,14.57,0.67,6.9,5.69,120.18,57.71,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
30-09-2022 00:00,01-10-2022 00:00,14.79,0.83,6.88,6.06,140.77,74.08,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
01-10-2022 00:00,02-10-2022 00:00,14.65,0.85,6.36,5.1,160.8,86.94,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
02-10-2022 00:00,03-10-2022 00:00,15.49,0.76,6.65,8.06,115.74,70.12,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
03-10-2022 00:00,04-10-2022 00:00,14.42,0.54,7.04,5.11,69.06,36.09,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
04-10-2022 00:00,05-10-2022 00:00,14.45,0.64,6.62,5.18,91.69,52.48,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
05-10-2022 00:00,06-10-2022 00:00,14.69,0.68,5.81,7.35,112.38,73.1,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
06-10-2022 00:00,07-10-2022 00:00,8.65,0.45,4.91,9.41,40.74,16.51,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
07-10-2022 00:00,08-10-2022 00:00,0.86,0.49,0.28,8.14,40.59,17.63,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
08-10-2022 00:00,09-10-2022 00:00,6.48,0.41,11.17,5.54,27.33,17.65,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
09-10-2022 00:00,10-10-2022 00:00,14.58,0.42,2.05,5.0,30.33,10.81,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
10-10-2022 00:00,11-10-2022 00:00,10.38,0.37,30.12,7.87,46.31,28.11,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
11-10-2022 00:00,12-10-2022 00:00,6.88,0.45,3.12,7.27,68.06,34.06,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
12-10-2022 00:00,13-10-2022 00:00,6.81,0.46,4.2,6.55,93.98,52.47,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
13-10-2022 00:00,14-10-2022 00:00,6.71,0.47,6.0,8.07,101.59,67.02,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
14-10-2022 00:00,15-10-2022 00:00,6.52,0.58,7.01,6.54,136.37,88.05,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
15-10-2022 00:00,16-10-2022 00:00,14.45,0.9,7.62,37.79,182.08,111.94,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
16-10-2022 00:00,17-10-2022 00:00,18.88,1.01,9.05,63.54,219.06,129.1,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
17-10-2022 00:00,18-10-2022 00:00,15.43,0.84,21.67,84.9,220.07,123.17,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
18-10-2022 00:00,19-10-2022 00:00,30.25,0.73,10.0,74.62,219.57,110.35,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
19-10-2022 00:00,20-10-2022 00:00,37.54,0.61,10.16,66.54,190.42,80.26,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
20-10-2022 00:00,21-10-2022 00:00,38.69,0.62,10.47,63.89,175.84,85.04,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
21-10-2022 00:00,22-10-2022 00:00,36.69,0.84,10.33,75.26,204.48,101.87,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
22-10-2022 00:00,23-10-2022 00:00,29.74,0.74,32.0,58.12,192.54,123.95,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
23-10-2022 00:00,24-10-2022 00:00,8.52,0.79,10.27,46.49,191.49,125.35,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
24-10-2022 00:00,25-10-2022 00:00,6.47,0.64,8.59,34.0,176.94,119.73,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
25-10-2022 00:00,26-10-2022 00:00,6.68,0.66,6.42,35.84,228.75,135.16,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
26-10-2022 00:00,27-10-2022 00:00,5.94,0.8,4.46,36.44,250.72,108.08,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
27-10-2022 00:00,28-10-2022 00:00,5.99,1.18,5.58,59.14,344.32,161.43,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
28-10-2022 00:00,29-10-2022 00:00,6.06,1.39,7.58,80.24,402.28,204.11,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
29-10-2022 00:00,30-10-2022 00:00,6.3,1.48,14.11,71.07,433.39,227.14,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
30-10-2022 00:00,31-10-2022 00:00,6.24,1.35,8.34,64.96,386.51,212.25,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
31-10-2022 00:00,01-11-2022 00:00,5.35,1.37,9.49,78.97,400.87,230.04,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
01-11-2022 00:00,02-11-2022 00:00,2.22,0.91,8.07,69.99,325.12,193.28,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
02-11-2022 00:00,03-11-2022 00:00,2.43,0.81,8.28,65.26,267.15,140.8,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
03-11-2022 00:00,04-11-2022 00:00,2.04,1.7,5.69,80.92,504.42,306.06,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
04-11-2022 00:00,05-11-2022 00:00,1.98,1.31,6.24,74.07,424.36,160.31,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
05-11-2022 00:00,06-11-2022 00:00,1.9,0.77,3.63,40.1,256.89,90.29,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
06-11-2022 00:00,07-11-2022 00:00,1.86,0.63,3.52,44.32,183.19,114.96,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
07-11-2022 00:00,08-11-2022 00:00,2.07,0.65,6.11,77.62,185.02,123.79,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
08-11-2022 00:00,09-11-2022 00:00,2.89,0.81,4.42,64.24,180.26,146.14,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
09-11-2022 00:00,10-11-2022 00:00,18.73,0.6,6.33,55.41,130.5,73.06,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
10-11-2022 00:00,11-11-2022 00:00,22.23,0.73,5.23,71.58,146.41,97.96,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
11-11-2022 00:00,12-11-2022 00:00,8.07,0.86,9.77,55.64,157.72,82.72,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
12-11-2022 00:00,13-11-2022 00:00,9.12,0.67,13.32,51.29,178.27,87.19,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
13-11-2022 00:00,14-11-2022 00:00,13.06,0.86,8.08,50.91,188.42,84.01,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
14-11-2022 00:00,15-11-2022 00:00,15.22,0.74,7.59,63.13,176.45,70.9,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
15-11-2022 00:00,16-11-2022 00:00,14.46,0.95,9.11,62.45,175.99,64.18,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
16-11-2022 00:00,17-11-2022 00:00,15.16,0.68,8.25,53.79,135.98,75.47,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
17-11-2022 00:00,18-11-2022 00:00,26.5,0.56,11.77,53.95,185.56,62.02,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
18-11-2022 00:00,19-11-2022 00:00,18.61,0.89,13.25,55.3,278.37,84.63,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
19-11-2022 00:00,20-11-2022 00:00,3.41,0.98,14.88,65.25,303.23,104.63,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
20-11-2022 00:00,21-11-2022 00:00,13.42,0.88,11.08,57.34,222.03,106.18,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
21-11-2022 00:00,22-11-2022 00:00,22.57,0.83,12.21,56.06,209.63,87.62,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
22-11-2022 00:00,23-11-2022 00:00,35.16,0.75,10.8,62.78,159.61,71.65,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
23-11-2022 00:00,24-11-2022 00:00,35.06,0.52,9.31,54.13,123.21,77.45,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
24-11-2022 00:00,25-11-2022 00:00,10.35,0.86,10.05,61.98,180.61,104.97,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
25-11-2022 00:00,26-11-2022 00:00,12.12,0.84,14.78,73.66,199.91,121.59,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
26-11-2022 00:00,27-11-2022 00:00,12.42,0.78,16.57,57.94,163.42,128.47,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
27-11-2022 00:00,28-11-2022 00:00,2.31,1.18,13.51,77.05,260.53,138.64,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
28-11-2022 00:00,29-11-2022 00:00,6.93,1.38,12.25,93.07,314.91,143.97,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
29-11-2022 00:00,30-11-2022 00:00,14.39,1.25,9.69,87.16,263.36,133.6,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
30-11-2022 00:00,01-12-2022 00:00,11.8,1.3,10.6,93.24,275.07,139.52,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
01-12-2022 00:00,02-12-2022 00:00,8.84,1.1,7.05,78.56,231.72,137.67,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
02-12-2022 00:00,03-12-2022 00:00,4.66,1.17,8.98,74.68,293.86,149.16,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
03-12-2022 00:00,04-12-2022 00:00,4.72,1.25,6.54,79.38,320.66,130.44,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
04-12-2022 00:00,05-12-2022 00:00,4.61,1.22,3.58,66.3,288.04,144.91,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
05-12-2022 00:00,06-12-2022 00:00,9.12,1.04,7.17,66.17,255.41,124.12,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
06-12-2022 00:00,07-12-2022 00:00,4.82,0.78,12.76,56.28,201.76,104.7,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
07-12-2022 00:00,08-12-2022 00:00,5.74,0.64,10.59,49.44,165.69,82.62,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
08-12-2022 00:00,09-12-2022 00:00,5.05,0.8,11.28,61.93,190.31,86.35,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
09-12-2022 00:00,10-12-2022 00:00,4.24,1.19,8.21,67.63,263.75,117.35,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
10-12-2022 00:00,11-12-2022 00:00,2.21,1.37,10.06,71.58,280.14,131.16,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
11-12-2022 00:00,12-12-2022 00:00,4.78,0.62,6.08,44.0,139.93,73.3,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
12-12-2022 00:00,13-12-2022 00:00,5.99,0.7,8.0,52.7,154.83,71.14,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
13-12-2022 00:00,14-12-2022 00:00,10.92,0.53,16.35,43.57,135.12,55.89,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
14-12-2022 00:00,15-12-2022 00:00,14.9,0.52,21.72,45.29,127.28,47.75,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
15-12-2022 00:00,16-12-2022 00:00,19.28,0.49,10.61,52.73,131.14,53.47,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
16-12-2022 00:00,17-12-2022 00:00,15.9,0.95,12.35,54.2,222.57,78.35,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
17-12-2022 00:00,18-12-2022 00:00,33.83,0.99,12.18,62.68,270.62,93.43,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
18-12-2022 00:00,19-12-2022 00:00,55.11,1.18,10.46,59.58,285.59,110.98,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
19-12-2022 00:00,20-12-2022 00:00,44.18,1.55,3.33,71.01,384.9,158.53,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
20-12-2022 00:00,21-12-2022 00:00,27.72,1.04,4.28,63.93,229.44,137.52,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
21-12-2022 00:00,22-12-2022 00:00,7.37,0.92,5.11,54.06,256.6,164.26,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
22-12-2022 00:00,23-12-2022 00:00,7.48,0.89,4.09,52.18,188.99,147.03,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
23-12-2022 00:00,24-12-2022 00:00,8.7,1.0,4.52,57.0,201.35,131.22,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
24-12-2022 00:00,25-12-2022 00:00,12.31,0.84,3.89,51.81,171.37,118.39,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
25-12-2022 00:00,26-12-2022 00:00,14.52,0.65,4.81,34.42,139.37,110.2,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
26-12-2022 00:00,27-12-2022 00:00,17.38,0.76,8.37,27.26,132.94,100.73,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
27-12-2022 00:00,28-12-2022 00:00,22.96,0.9,7.48,22.08,116.81,91.61,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
28-12-2022 00:00,29-12-2022 00:00,17.79,0.66,13.59,17.01,146.45,93.12,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
29-12-2022 00:00,30-12-2022 00:00,12.26,0.69,5.47,11.93,212.22,120.49,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
30-12-2022 00:00,31-12-2022 00:00,4.69,1.07,3.2,7.42,241.95,196.54,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
31-12-2022 00:00,01-01-2023 00:00,4.72,0.73,2.31,4.81,181.73,140.51,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
01-01-2023 00:00,02-01-2023 00:00,6.45,0.78,16.03,3.27,179.47,122.61,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
02-01-2023 00:00,03-01-2023 00:00,8.45,1.05,3.61,1.58,210.33,159.36,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
03-01-2023 00:00,04-01-2023 00:00,7.43,0.8,3.64,1.59,242.21,197.12,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
04-01-2023 00:00,05-01-2023 00:00,8.82,0.72,4.12,1.21,214.18,148.7,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
05-01-2023 00:00,06-01-2023 00:00,9.91,1.08,8.36,1.31,196.01,149.72,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
06-01-2023 00:00,07-01-2023 00:00,17.75,1.39,4.2,0.96,263.24,183.28,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
07-01-2023 00:00,08-01-2023 00:00,19.59,1.21,7.89,1.17,224.82,166.19,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
08-01-2023 00:00,09-01-2023 00:00,18.69,1.32,6.58,1.14,264.42,168.94,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
09-01-2023 00:00,10-01-2023 00:00,20.63,1.87,3.6,1.61,292.82,197.19,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
10-01-2023 00:00,11-01-2023 00:00,22.46,1.22,4.36,1.94,161.93,114.76,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
11-01-2023 00:00,12-01-2023 00:00,22.6,0.88,3.88,1.91,165.92,93.77,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
12-01-2023 00:00,13-01-2023 00:00,19.46,0.8,2.34,10.74,216.91,112.86,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
13-01-2023 00:00,14-01-2023 00:00,15.3,0.99,4.1,45.62,177.41,150.75,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
14-01-2023 00:00,15-01-2023 00:00,25.53,0.51,2.94,36.15,121.16,92.57,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
15-01-2023 00:00,16-01-2023 00:00,43.79,0.36,9.59,29.91,96.63,50.41,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
16-01-2023 00:00,17-01-2023 00:00,27.75,0.65,5.04,51.77,170.46,108.32,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
17-01-2023 00:00,18-01-2023 00:00,23.03,0.72,3.91,53.42,177.9,111.66,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
18-01-2023 00:00,19-01-2023 00:00,22.84,0.82,4.13,62.16,214.44,145.12,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
19-01-2023 00:00,20-01-2023 00:00,14.22,0.87,5.06,74.53,230.51,169.1,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
20-01-2023 00:00,21-01-2023 00:00,5.6,0.53,3.21,56.18,112.45,79.41,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
21-01-2023 00:00,22-01-2023 00:00,4.63,0.94,7.57,65.87,208.36,177.98,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
22-01-2023 00:00,23-01-2023 00:00,8.85,1.31,2.22,75.38,261.93,219.83,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
23-01-2023 00:00,24-01-2023 00:00,13.44,1.24,5.8,82.67,343.21,207.25,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
24-01-2023 00:00,25-01-2023 00:00,13.08,0.72,3.16,55.99,151.18,99.42,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
25-01-2023 00:00,26-01-2023 00:00,13.09,0.54,2.55,49.37,105.65,81.86,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
26-01-2023 00:00,27-01-2023 00:00,13.1,0.5,3.81,36.66,102.74,90.26,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
27-01-2023 00:00,28-01-2023 00:00,20.72,0.4,4.82,37.2,101.17,75.41,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB"
